//------------------------------------------------------------------------------
//
// Sistema de Informações Hidrológicas
// Versão Web 3.0
// © 2001 Agência Nacional de Águas (ANA)
//
// NivelConsistencia: 1 = Bruto, 2 = Consistido
// MediaDiaria: 0 = Não, 1 = Sim
// MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
// Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca
//
// Restrições da consulta:
//   Código da Estação: 61834000
//
//------------------------------------------------------------------------------

//EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status;
61834000;1;01/12/1964;;1;1;413,917;71,229;232,0235;30;1;1;1;1;;;71,229;89,942;105,893;151,789;199,594;180,269;140,582;127,655;104,105;104,105;113,088;123,992;123,992;165;213,27;256,98;277,184;265,038;269,079;269,079;263,02;263,02;256,98;289,401;349,366;397,211;409,128;394,836;392,465;413,917;411,521;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/01/1965;;1;1;479,722;235,986;335,819;31;15;1;1;1;;;381,834;345,184;299,633;285,321;325,411;332,678;324,375;308,881;295,535;300,659;337,882;338,924;311,972;262,012;235,986;250,958;265,038;318,166;302,712;314,035;336,84;341,009;332,678;346,229;371,426;398,399;409,128;399,588;406,739;451,435;479,722;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/02/1965;;1;1;703,426;293,488;429,5857;28;16;1;1;1;;;497,122;499,618;499,618;479,722;453,88;472,306;473,541;453,88;431,982;376,705;334,758;308,881;305,794;305,794;297,583;293,488;295,535;299,633;378,304;417,517;433,192;434,403;423,531;447,773;497,122;568,923;644,368;703,426;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
61834000;1;01/03/1965;;1;1;713,023;267,057;442,0116;1;31;1;1;1;;;713,023;698,642;703,426;686,728;625,812;533,41;490,892;450,214;428,356;430,772;433,192;444,118;452,657;447,773;439,255;418,718;416,316;404,352;393,65;378,304;368,264;364,053;361,95;364,053;349,366;349,366;349,366;338,924;311,972;288,38;267,057;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/04/1965;;1;1;252,963;155,549;203,2722;1;28;1;1;1;;;252,963;248,955;244,955;244,955;233,006;219,167;217,199;215,234;213,27;223,11;236,98;238,971;229,041;219,167;206,418;196,679;187,004;186,04;180,269;186,04;182,19;178,351;176,435;174,523;174,523;170,705;162,157;155,549;165;179,31;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
61834000;1;01/05/1965;;1;1;238,971;91,698;137,714;2;31;1;1;1;;;233,006;238,971;227,062;195,709;177,393;165;144,305;118,523;113,088;109,483;105,893;105,893;105,893;105,893;110,383;116,708;113,992;127,655;153,667;184,113;182,19;169,753;151,789;118,523;113,992;105,893;98,762;96,99;93,457;93,457;91,698;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/06/1965;;1;1;105,893;82,993;91,0554;27;5;1;1;1;;;91,698;91,698;95,221;86,445;82,993;84,703;84,703;86,445;91,698;89,942;88,191;84,703;84,703;82,993;82,993;91,698;88,191;93,457;98,762;102,32;91,698;86,445;86,445;89,942;97,875;100,539;105,893;104,105;95,221;89,942;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
61834000;1;01/07/1965;;1;1;131,332;66,388;91,9052;11;29;1;1;1;;;81,273;85,574;91,698;91,698;93,457;109,483;109,483;111,284;113,088;118,523;131,332;125,822;118,523;114,896;109,483;103,212;90,819;86,445;81,273;81,273;79,566;77,872;76,191;74,524;72,87;71,229;69,602;69,602;66,388;66,388;76,191;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/08/1965;;1;1;82,993;52,616;64,5704;1;29;1;1;1;;;82,993;79,566;77,872;74,524;71,229;67,988;66,388;69,602;69,602;67,988;66,388;64,801;67,988;71,229;81,273;76,191;64,801;58,595;55,576;55,576;57,078;57,078;58,595;58,595;57,078;55,576;55,576;54,089;52,616;52,616;52,616;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/09/1965;;1;1;132,253;49,714;59,9732;30;16;1;1;1;;;52,616;52,616;52,616;52,616;51,157;52,616;54,089;51,157;51,157;51,157;51,157;51,157;51,157;51,157;51,157;49,714;51,157;52,616;52,616;55,576;55,576;57,078;60,125;60,125;63,229;67,186;72,87;84,703;106,789;132,253;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
61834000;1;01/10/1965;;1;1;263,02;67,988;125,762;31;10;1;1;1;;;146,172;176,435;241,96;231,023;166,899;122,165;91,698;84,703;68,793;67,988;85,574;88,191;86,445;84,703;82,993;81,273;82,993;82,131;77,872;89,066;102,32;113,992;127,655;127,655;133,175;136,872;142,442;157,433;161,211;193,77;263,02;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/11/1965;;1;1;275,155;109,483;157,4384;1;27;1;1;1;;;275,155;273,127;252,963;233,006;213,27;169,753;157,433;146,172;135,022;134,098;133,175;135,022;136,872;135,022;129,492;153,667;161,211;164,052;155,549;144,305;138,726;136,872;131,332;126,738;116,708;113,088;109,483;120,343;135,947;155,549;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
61834000;1;01/12/1965;;1;1;447,773;165;270,7273;14;4;1;1;1;;;193,77;188,934;171,659;165;168,801;196,679;233,006;289,401;326,448;349,366;391,281;417,517;438,041;447,773;440,47;393,65;345,184;303,739;278,2;258,991;233,006;217,199;213,27;197,65;214,252;223,11;216,216;201,541;213,27;219,167;245,954;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/01/1966;;1;1;642,039;233,006;384,8475;18;26;1;1;1;;;266,047;275,155;293,488;309,911;324,375;334,758;355,651;397,211;424,736;435,615;455,103;485,92;510,887;537,81;555,523;573,412;621,199;642,039;596,02;476,011;355,651;322,303;275,155;254,97;244,955;233,006;236,98;259,998;293,488;295,535;287,36;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/02/1966;;1;1;433,192;201,541;296,736;7;19;1;1;1;;;305,794;341,009;372,481;398,399;412,719;430,772;433,192;419,92;387,732;335,799;310,941;277,184;262,012;252,963;244,955;226,073;214,252;203,49;201,541;209,351;207,395;205,441;223,11;271,102;303,739;311,972;280,232;265,038;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
61834000;1;01/03/1966;;1;1;1051,22;258,991;483,3304;13;2;1;1;1;;;259,998;258,991;268,068;267,057;274,141;302,712;405,545;483,439;566,683;651,369;808,677;986,753;1051,22;1029,59;941,866;808,677;674,877;555,523;472,306;423,531;365,105;343,095;333,718;311,972;305,794;286,34;258,991;322,303;330,6;326,448;307,852;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/04/1966;;1;1;303,739;176,435;233,7764;5;25;1;1;1;;;285,321;275,155;285,321;295,535;303,739;301,685;303,739;296,558;293,488;279,216;265,038;250,958;217,199;231,023;225,085;217,199;207,395;207,395;205,441;197,65;193,77;191,834;189,9;182,19;176,435;184,113;187,968;187,968;186,04;188,934;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
61834000;1;01/05/1966;;1;1;205,441;138,726;172,9269;15;21;1;1;1;;;187,004;176,435;168,801;170,705;174,523;178,351;181,229;193,77;203,49;199,594;195,709;189,9;186,04;190,866;205,441;161,211;184,113;182,19;176,435;164,052;138,726;154,607;173,567;161,211;163,104;161,211;157,433;155,549;142,442;142,442;140,582;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/06/1966;;1;1;144,305;111,284;127,8634;1;27;1;1;1;;;144,305;140,582;138,726;142,442;143,373;135,022;134,098;138,726;133,175;132,253;135,022;129,492;127,655;127,655;144,305;118,523;122,165;123,992;133,175;131,332;120,343;118,523;116,708;120,343;116,708;114,896;111,284;111,284;113,088;116,708;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
61834000;1;01/07/1966;;1;1;114,896;76,191;97,9095;1;31;1;1;1;;;114,896;111,284;104,105;102,32;100,539;109,483;113,088;107,686;102,32;100,539;98,762;96,99;109,483;105,893;98,762;96,99;100,539;89,942;79,566;89,942;98,762;95,221;91,698;93,457;89,942;86,445;96,99;93,457;93,457;86,445;76,191;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/08/1966;;1;1;106,789;58,595;86,3709;3;17;1;1;1;;;94,339;95,221;106,789;100,539;98,762;100,539;104,105;79,566;86,445;91,698;95,221;91,698;88,191;88,191;79,566;63,229;58,595;76,191;81,273;81,273;79,566;95,221;88,191;86,445;84,703;81,273;82,993;82,993;79,566;84,703;70,414;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/09/1966;;1;1;109,483;74,524;94,4474;22;2;1;1;1;;;79,566;74,524;77,03;82,993;84,703;86,445;91,698;86,445;89,942;93,457;89,942;91,698;87,318;74,524;88,191;96,99;98,762;102,32;107,686;107,686;87,318;109,483;107,686;109,483;105,893;109,483;104,999;88,191;109,483;109,483;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
61834000;1;01/10/1966;;1;1;174,523;51,157;81,0352;30;5;1;1;1;;;109,483;96,99;77,03;55,576;51,157;51,157;52,616;58,595;78,717;84,703;88,191;69,602;73,695;72,87;61,67;57,078;54,089;51,157;52,616;52,616;54,089;60,125;94,339;100,539;104,105;95,221;91,698;93,457;133,175;174,523;161,211;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/11/1966;;1;1;338,924;91,698;171,2125;19;9;1;1;1;;;155,549;153,667;161,211;166,899;146,172;124,906;120,343;104,105;91,698;95,221;102,32;121,254;135,947;166,899;176,435;191,834;283,284;242,958;338,924;326,448;299,633;242,958;213,27;191,834;136,872;120,343;122,165;135,022;136,872;131,332;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
61834000;1;01/12/1966;;1;1;866,81;102,32;279,251;29;3;1;1;1;;;113,088;107,686;102,32;104,105;102,32;111,284;123,992;150,851;133,175;116,708;118,523;112,185;105,893;112,185;119,433;136,872;149,913;172,613;207,395;209,351;228,051;267,057;345,184;445,336;477,247;522,459;618,897;756,707;866,81;848,985;670,155;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/01/1967;;1;1;660,742;285,321;414,6715;1;6;1;1;1;;;660,742;438,041;350,412;299,633;293,488;285,321;291,443;299,633;303,739;355,651;364,053;394,836;412,719;428,356;453,88;472,306;477,247;479,722;482,199;477,247;464,916;469,84;474,775;474,775;460,004;444,118;421,123;401,969;399,588;411,521;411,521;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/02/1967;;1;1;623,504;296,558;457,6286;11;28;1;1;1;;;409,128;428,356;453,88;474,775;509,633;584,682;591,476;586,944;596,02;609,714;623,504;605,138;564,445;512,143;466,146;425,942;394,836;373,536;368,264;372,481;390,097;406,739;406,739;374,592;351,459;328,523;307,852;296,558;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
61834000;1;01/03/1967;;1;1;307,852;255,975;281,7958;15;25;1;1;1;;;303,739;306,823;287,36;277,184;265,038;261,005;267,057;263,02;267,057;276,169;283,284;286,34;295,535;298,608;307,852;301,685;297,583;299,633;289,401;295,535;296,558;279,216;269,079;258,991;255,975;285,321;281,249;276,169;273,127;263,02;267,057;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/04/1967;;1;1;281,249;144,305;194,7395;1;25;1;1;1;;;281,249;252,963;244,955;236,98;251,96;231,023;220,152;211,309;189,9;191,834;190,866;178,351;184,113;182,19;180,269;176,435;177,393;167,849;178,351;176,435;166,899;165;168,801;169,753;144,305;163,104;176,435;184,113;195,709;203,49;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
61834000;1;01/05/1967;;1;1;181,229;122,165;151,2786;1;30;1;1;1;;;181,229;165;163,104;168,801;177,393;168,801;165;163,104;151,789;162,157;163,104;161,211;159,32;153,667;149,913;148,041;157,433;149,913;146,172;144,305;142,442;140,582;133,175;135,022;140,582;140,582;142,442;143,373;125,822;122,165;123,992;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/06/1967;;1;1;191,834;94,339;139,6305;15;27;1;1;1;;;118,523;111,284;123,992;136,872;135,022;136,872;142,442;168,801;174,523;172,613;174,523;174,523;157,433;164,052;191,834;165;148,977;152,728;139,654;120,343;120,343;150,851;120,343;113,088;116,708;120,343;94,339;111,284;114,896;116,708;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
61834000;1;01/07/1967;;1;1;120,343;77,872;105,5203;2;26;1;1;1;;;118,523;120,343;114,896;107,686;107,686;113,088;114,896;116,708;118,523;113,088;87,318;111,284;116,708;116,708;118,523;120,343;114,896;94,339;104,105;96,99;98,762;102,32;102,32;105,893;96,105;77,872;84,703;89,066;93,457;96,99;96,99;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/08/1967;;1;1;118,523;79,566;97,2539;11;1;1;1;1;;;79,566;95,221;92,577;102,32;109,483;105,893;85,574;95,221;105,893;111,284;118,523;116,708;111,284;94,339;94,339;103,212;105,893;100,539;95,221;93,457;89,942;81,273;93,457;94,339;89,942;86,445;86,445;91,698;95,221;93,457;96,105;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/09/1967;;1;1;161,211;67,988;97,0797;14;26;1;1;1;;;114,896;86,445;82,993;82,993;79,566;77,872;77,872;79,566;72,048;95,221;87,318;120,343;140,582;161,211;159,32;151,789;125,822;105,893;91,698;89,942;102,32;105,893;105,893;87,318;72,87;67,988;67,988;67,988;72,87;77,872;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
61834000;1;01/10/1967;;1;1;163,104;61,67;92,5118;28;10;1;1;1;;;74,524;71,229;76,191;79,566;86,445;88,191;84,703;82,993;72,048;61,67;68,793;63,229;72,048;77,872;77,872;77,872;74,524;79,566;84,703;98,762;101,429;89,066;81,273;82,131;102,32;122,165;139,654;163,104;152,728;146,172;135,022;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/11/1967;;1;1;221,137;72,87;128,3621;28;13;1;1;1;;;111,284;92,577;86,445;95,221;123,992;138,726;120,343;95,221;86,445;81,273;74,524;74,524;72,87;82,993;93,457;121,254;141,512;161,211;171,659;163,104;130,411;120,343;120,343;133,175;157,433;174,523;217,199;221,137;207,395;180,269;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
61834000;1;01/12/1967;;1;1;385,371;136,872;220,0673;19;4;1;1;1;;;163,104;155,549;146,172;136,872;148,041;208,373;240,963;216,216;203,49;191,834;240,963;237,975;189,9;167,849;144,305;140,582;151,789;269,079;385,371;352,506;316,099;263,02;271,102;267,057;231,023;203,49;205,441;229,041;254,97;244,955;244,955;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/01/1968;;1;1;296,558;130,411;219,9608;15;10;1;1;1;;;228,051;199,594;191,834;187,004;187,004;176,435;166,899;163,104;135,022;130,411;151,789;176,435;217,199;235,986;296,558;277,184;266,047;285,321;257,985;256,98;265,038;269,079;293,488;290,422;268,068;269,079;267,057;193,77;171,659;167,849;176,435;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/02/1968;;1;1;199,594;135,022;164,3474;17;23;1;1;1;;;176,435;174,523;170,705;165;161,211;163,104;165;166,899;157,433;155,549;157,433;153,667;149,913;152,728;159,32;175,479;199,594;195,709;184,113;168,801;166,899;151,789;135,022;157,433;166,899;165;159,32;155,549;155,549;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
61834000;1;01/03/1968;;1;1;291,443;136,872;177,9274;17;28;1;1;1;;;155,549;153,667;151,789;153,667;146,172;138,726;140,582;149,913;165;168,801;165;176,435;194,739;213,27;231,023;266,047;291,443;278,2;234,992;200,567;191,834;184,113;182,19;173,567;161,211;148,041;142,442;136,872;142,442;140,582;136,872;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/04/1968;;1;1;137,799;89,942;120,4326;23;30;1;1;1;;;136,872;129,492;133,175;126,738;126,738;127,655;131,332;132,253;122,165;131,332;125,822;120,343;115,802;105,893;100,539;96,99;114,896;118,523;120,343;118,523;130,411;135,022;137,799;136,872;116,708;111,284;112,185;106,789;100,539;89,942;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
61834000;1;01/05/1968;;1;1;116,708;81,273;97,6357;19;27;1;1;1;;;91,698;95,221;97,875;100,539;100,539;102,32;105,893;100,539;98,762;89,066;82,993;86,445;93,457;97,875;94,339;102,32;105,893;112,185;116,708;113,088;109,483;109,483;109,483;107,686;98,762;87,318;81,273;81,273;82,131;89,066;82,993;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/06/1968;;1;1;104,105;74,524;87,9447;24;3;1;1;1;;;81,273;79,566;74,524;74,524;88,191;96,99;94,339;93,457;96,99;98,762;76,191;77,872;84,703;91,698;88,191;82,993;81,273;79,566;82,993;84,703;89,942;97,875;102,32;104,105;86,445;85,574;91,698;91,698;89,942;89,942;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
61834000;1;01/07/1968;;1;1;91,698;71,229;81,5693;12;30;1;1;1;;;88,191;81,273;82,993;81,273;79,566;84,703;84,703;82,993;72,87;77,872;89,066;91,698;89,942;84,703;84,703;74,524;77,872;82,993;84,703;86,445;86,445;82,993;82,993;81,273;81,273;79,566;77,872;74,524;74,524;71,229;72,87;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/08/1968;;1;1;125,822;72,87;86,9273;11;31;1;1;1;;;76,191;79,566;81,273;82,993;81,273;79,566;82,993;89,942;105,893;79,566;125,822;106,789;96,105;91,698;95,221;95,221;93,457;91,698;88,191;86,445;81,273;79,566;77,872;79,566;81,273;82,993;82,993;84,703;84,703;77,03;72,87;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/09/1968;;1;1;105,893;79,566;91,5004;5;17;1;1;1;;;82,993;96,99;86,445;82,993;105,893;102,32;98,762;96,99;93,457;89,942;93,457;96,99;89,942;86,445;84,703;88,191;79,566;82,993;81,273;84,703;86,445;88,191;95,221;96,99;96,99;98,762;96,99;95,221;93,457;91,698;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
61834000;1;01/10/1968;;1;1;158,376;75,356;101,3582;21;15;1;1;1;;;81,273;93,457;100,539;99,65;82,993;79,566;77,03;77,03;82,993;102,32;93,457;93,457;91,698;89,066;75,356;93,457;111,284;135,022;155,549;157,433;158,376;130,411;136,872;104,999;98,762;95,221;98,762;96,105;76,191;83,834;89,942;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/11/1968;;1;1;105,893;55,576;82,6992;7;26;1;1;1;;;86,445;81,273;79,566;81,273;83,834;103,212;105,893;104,105;98,762;95,221;88,191;63,229;78,717;93,457;91,698;88,191;88,191;84,703;83,834;84,703;74,524;74,524;71,229;67,988;60,896;55,576;69,602;77,872;81,273;82,993;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
61834000;1;01/12/1968;;1;1;184,113;69,602;100,2064;5;16;1;1;1;;;79,566;78,717;107,686;165;184,113;176,435;163,104;145,238;93,457;81,273;89,942;86,445;79,566;75,356;77,872;69,602;77,872;102,32;105,893;107,686;107,686;97,875;78,717;69,602;74,524;82,131;70,414;88,191;93,457;102,32;94,339;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/01/1969;;1;1;120,343;57,078;78,897;27;15;1;1;1;;;83,834;70,414;67,988;58,595;64,801;72,87;63,229;64,013;72,048;67,988;77,03;88,191;81,273;82,131;57,078;61,67;64,801;69,602;71,229;72,87;66,388;77,872;81,273;89,942;104,105;115,802;120,343;101,429;104,105;88,191;84,703;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/02/1969;;1;1;113,992;64,801;85,0593;21;15;1;1;1;;;81,273;81,273;81,273;77,872;80,418;76,191;74,524;72,87;69,602;68,793;76,191;71,229;66,388;67,988;64,801;77,03;82,993;82,993;91,698;102,32;113,992;107,686;100,539;96,99;95,221;102,32;104,105;113,088;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
61834000;1;01/03/1969;;1;1;120,343;60,125;85,7136;1;21;1;1;1;;;120,343;107,686;98,762;95,221;103,212;115,802;117,615;104,999;99,65;93,457;95,221;91,698;84,703;84,703;77,872;76,191;66,388;63,229;63,229;61,67;60,125;65,593;71,229;82,993;77,872;84,703;86,445;74,524;81,273;76,191;74,524;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/04/1969;;1;1;93,457;64,801;76,9492;13;9;1;1;1;;;74,524;78,717;91,698;88,191;82,993;76,191;71,229;66,388;64,801;71,229;84,703;83,834;93,457;89,942;71,229;74,524;77,872;81,273;77,872;76,191;77,872;77,872;67,988;69,602;74,524;77,872;76,191;74,524;67,988;67,186;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
61834000;1;01/05/1969;;1;1;91,698;63,229;78,8525;17;20;1;1;1;;;74,524;76,191;71,229;67,988;69,602;71,229;72,87;77,872;77,872;79,566;81,273;81,273;82,993;89,942;81,273;84,703;91,698;83,834;68,793;63,229;71,229;86,445;86,445;82,993;82,993;81,273;71,229;76,191;81,273;84,703;91,698;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/06/1969;;1;1;88,191;48,285;68,6046;15;29;1;1;1;;;79,566;77,03;82,993;82,993;79,566;76,191;74,524;76,191;76,191;72,87;71,229;77,872;76,191;79,566;88,191;82,131;65,593;77,03;66,388;63,229;60,125;61,67;54,089;51,157;49,714;52,616;52,616;52,616;48,285;49,714;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
61834000;1;01/07/1969;;1;1;58,595;44,09;48,3445;8;13;1;1;1;;;51,157;52,616;54,089;54,089;55,576;51,157;52,616;58,595;54,089;51,157;48,285;45,473;44,09;44,09;45,473;45,473;44,09;44,09;44,09;44,09;45,473;45,473;45,473;45,473;46,871;48,285;49,714;49,714;46,871;45,473;45,473;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/08/1969;;1;1;51,157;36,118;47,3285;3;31;1;1;1;;;46,871;48,285;51,157;51,157;51,157;51,157;51,157;51,157;48,285;48,285;46,871;46,871;48,285;48,285;51,157;51,157;49,714;48,285;49,714;46,871;46,871;45,473;45,473;44,09;44,09;45,473;46,871;44,09;42,722;40,033;36,118;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
